id,epoch,N,mean,std,min,max,rmssd,sdnn,sdsd,sd1,sd2,sd_ratio,ellipse_area,VLF Power,LF Power,HF Power,LF/HF Ratio
SUB_005,congruent,641,0.8044019581668461,0.056915508937284934,0.6135554840129771,0.9733946571295746,41.729485978142606,56.91108650997369,25.382331537973407,29.514087336399275,74.60871832683898,0.3955849664526696,6917.812874601417,0.0008643710338321433,0.0008354111365593461,0.000571029959898153,1.4629900271928766
SUB_005,incongruent,574,0.7872167354762544,0.08429556713404071,0.5906265464782336,0.998027417911544,48.362649832059034,84.29376900231014,31.817377341971746,34.18556743754041,114.19819993391404,0.299352944769037,12264.558640922733,0.0029657483826057863,0.001435904050219447,0.0008234388894198222,1.7437894525860382
SUB_005,names,182,0.8193399277152211,0.03298990026897781,0.7505547952123379,0.9092100121661133,34.271261094634006,32.982809209608206,20.45985453605638,24.240272111088196,39.78454558067642,0.6092886510902322,3029.7149179172975,0.00020410669921130844,0.00018544791550258812,0.0003035731638635024,0.6108837590992472
SUB_005,words,173,0.7884909378670304,0.047265181126326716,0.6456895977198656,0.8829907808940334,34.31963300069401,47.23346271447817,20.3720427998514,24.26491164333564,61.832601709936476,0.3924290903553599,4713.528175819429,0.0003434410769609237,0.0006668354671356894,0.0003686016050230876,1.8090953974384394
